NomeDP,Tempo,Valor,Processado,Comentário
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:50:54,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:50:55,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:50:56,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:50:58,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:50:59,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:00,69.52999999999884,"69,53",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:01,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:02,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:03,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:04,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:05,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:06,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:08,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:09,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:10,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:11,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:12,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:13,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:14,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:15,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:19,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:20,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:21,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:22,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:23,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:24,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:25,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:26,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:29,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:32,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:33,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:34,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:36,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:38,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:39,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:40,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:41,69.52999999999884,"69,53",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:42,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:43,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:44,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:45,190.11999999999534,"190,12",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:46,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:48,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:50,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:51,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:52,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:53,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:54,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:55,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:56,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:51:59,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:01,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:02,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:03,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:09,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:10,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:11,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:12,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:13,69.52999999999884,"69,53",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:14,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:18,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:19,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:20,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:22,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:23,2529.565999999999,"2529,57",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:24,3904.291999999994,"3904,29",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:25,1203.0759999999937,"1203,08",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:26,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:28,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:31,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:32,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:33,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:34,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:35,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:36,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:39,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:40,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:41,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:42,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:43,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:45,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:46,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:50,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:51,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:52,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:53,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:54,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:55,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:58,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:52:59,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:00,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:03,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:04,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:05,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:08,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:09,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:11,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:12,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:13,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:14,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:15,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:16,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:18,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:19,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:20,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:22,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:23,190.11999999999534,"190,12",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:24,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:28,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:29,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:30,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:31,45.411999999996624,"45,41",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:32,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:34,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:35,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:36,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:40,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:41,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:42,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:45,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:49,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:50,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:52,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:53,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:54,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:56,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:58,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:53:59,45.411999999996624,"45,41",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:00,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:01,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:03,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:04,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:08,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:09,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:10,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:13,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:15,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:16,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:18,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:19,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:21,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:22,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:25,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:28,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:29,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:30,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:31,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:32,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:33,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:35,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:38,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:39,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:40,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:41,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:42,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:44,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:45,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:46,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:48,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:49,45.411999999996624,"45,41",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:50,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:51,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:52,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:54,190.11999999999534,"190,12",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:56,286.5919999999969,"286,59",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:58,262.4739999999947,"262,47",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:54:59,479.53600000000006,"479,54",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:00,648.3619999999937,"648,36",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:01,696.5979999999981,"696,6",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:02,744.8339999999953,"744,83",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:03,865.4239999999991,"865,42",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:04,913.6599999999962,"913,66",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:05,1010.1319999999978,"1010,13",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:06,1106.6039999999994,"1106,6",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:09,1203.0759999999937,"1203,08",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:10,1299.5479999999952,"1299,55",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:11,1396.0199999999968,"1396,02",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:12,1444.255999999994,"1444,26",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:13,1588.964,"1588,96",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:15,1540.7279999999955,"1540,73",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:16,1564.8459999999977,"1564,85",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:18,1637.199999999997,"1637,2",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:19,1733.6719999999987,"1733,67",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:20,1926.6159999999945,"1926,62",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:21,1998.969999999994,"1998,97",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:22,2023.087999999996,"2023,09",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:23,889.541999999994,"889,54",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:24,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:25,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:26,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:28,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:29,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:31,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:32,190.11999999999534,"190,12",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:33,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:34,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:35,190.11999999999534,"190,12",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:36,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:38,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:39,69.52999999999884,"69,53",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:40,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:44,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:45,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:49,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:50,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:51,166.0020000000004,166,
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:52,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:53,69.52999999999884,"69,53",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:54,117.76599999999598,"117,77",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:55,141.8839999999982,"141,88",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:58,93.64799999999377,"93,65",
Freio_prony_ESP32_wifi_modbus - torque2,2025/06/13 09:55:59,141.8839999999982,"141,88",
